handle,first_name,last_name,country,city,rating,max_rating,rank,max_rank,organization
FizzyDavid,Junzhao,Yang,China,Nanjing,2779,3050,international grandmaster,legendary grandmaster,Nanjing Foreign Language School
Vercingetorix,Aleksei,Esin,Russia,Sochi,2753,3213,international grandmaster,legendary grandmaster,
ohweonfire,Sunli,Chen,China,Nanjing,2714,3076,international grandmaster,legendary grandmaster,Tsinghua University
geniucos,Costin Andrei,Oncescu,Romania,Campulung Muscel,2711,3045,international grandmaster,legendary grandmaster,Harvard University
ekzhang,Eric,Zhang,United States,Cambridge,2689,2699,international grandmaster,international grandmaster,USACO
komendart,Artem,Komendantian,Russia,Moscow,2674,2674,international grandmaster,international grandmaster,Moscow IPT
sugim48,,,Japan,,2598,2712,grandmaster,international grandmaster,
Egor.Lifar,Egor,Lifar,Russia,Moscow,2589,2929,grandmaster,international grandmaster,MEX Foundation
Hezhu,Zhu,He,China,Chengdu,2521,2680,grandmaster,international grandmaster,UESTC
wiwitrifai,Wiwit,Rifai,Indonesia,Banjarnegara,2519,2675,grandmaster,international grandmaster,Institut Teknologi Bandung
Gromah,Minghong,Gao,China,Shanghai,2505,2607,grandmaster,international grandmaster,Fudan University
linkct,,,China,,2487,2487,grandmaster,grandmaster,
scanhex,Alexander,Morozov,Russia,Saint Petersburg,2486,2802,grandmaster,international grandmaster,MIT
Tinsane,Vladimir,Leskov,Netherlands,Amsterdam,2456,2727,grandmaster,international grandmaster,Navan
liyang21,li,yang,China,Guangzhou,2438,2438,grandmaster,grandmaster,Sun Yat-Sen University
Andreikkaa,Andrei,Kalendarov,,,2429,2429,grandmaster,grandmaster,
camypaper,,,Japan,,2420,2420,grandmaster,grandmaster,
RedNextCentury,Joud,Zouzou,Syria,Damascus,2419,2419,grandmaster,grandmaster,Damascus University
tanphatls987,Tran,Phat,Vietnam,Ho Chi Minh City,2417,2437,grandmaster,grandmaster,
Quang,Le Minh,Quang,Vietnam,Hưng Yên,2416,2621,grandmaster,international grandmaster,
SYury,Yury,Semenov,Russia,Nizhny Novgorod,2415,2589,grandmaster,grandmaster,Moscow IPT
ngochai94,Dinh,Ngoc Hai,Vietnam,,2413,2413,grandmaster,grandmaster,
Rafbill,Rafaël,Bocquet,France,,2409,2988,grandmaster,international grandmaster,
bogdan10bos,Bogdan,Sitaru,Romania,Campulung Muscel,2401,2401,grandmaster,grandmaster,University of Oxford
takio,,,China,Guangzhou,2401,2413,grandmaster,grandmaster,SCAU
I_Love_Tina,Gabriel,Cojocaru,Moldova,Cahul,2390,2390,international master,international master,MIT
pacu,Dhruv,Rohatgi,United States,,2383,2594,international master,grandmaster,USACO
icerain94,yt,z,China,Chengdu,2378,2431,international master,grandmaster,UESTC
irkstepanov,Ilia,Stepanov,Russia,,2347,2691,international master,international grandmaster,Moscow IPT
alexbabalau,,,Romania,Timișoara,2339,2446,international master,grandmaster,Liceul Grigore Moisil
creatnx,Hoang Dai,Pham,Vietnam,,2339,2339,international master,international master,FPT University
Css,,,China,,2338,2338,international master,international master,
wwt15,Wentao,Wang,China,Shaoxing,2338,2338,international master,international master,Shaoxing No.1 High School
PrinceOfPersia,AmirMohammad,Dehghan,Iran,Tehran,2323,2492,international master,grandmaster,
mbrc,Mriganka,Basu Roy Chowdhury,India,Kolkata,2312,2312,international master,international master,UC Berkeley
jacobtpl,Jacob,Teo,Singapore,Singapore,2311,2380,international master,international master,
Kuroba,Ben,Zhang,Canada,Toronto,2309,2309,international master,international master,Hudson River Trading
qwer_zcc,,,China,Ningbo,2302,2302,international master,international master,Zhenhai High School
temich,Artem,Nosov,Russia,Volgograd,2300,2448,international master,grandmaster,Volgograd STU
lych123,lihao,nan,China,Hangzhou,2297,2361,master,international master,Hangzhou Dianzi U
SCUTE,ZZ,D,China,,2289,2289,master,master,Hangzhou Dianzi U
Koreyoshi_,,,,,2276,2276,master,master,Shanghai University
Tima,Temirlan,Satylkhanov,Kazakhstan,Taldykorgan,2271,2506,master,grandmaster,Tima's hata
-Wave-,Václav,Volhejn,Czechia,Prague,2268,2527,master,grandmaster,ETH Zurich
wulala,Shangyan,Zhou,China,Changsha,2263,2263,master,master,Peking University
hehaodele,,,United States,Cambridge,2248,2312,master,international master,
csehydrogen,HeeHoon,Kim,South Korea,Daejeon,2246,2275,master,master,Seoul National University
muratt,,,Türkiye,,2245,2732,master,international grandmaster,
ei133333,Anya,Forger,Japan,Hamamatsu City,2244,2500,master,grandmaster,Eden Academy
kalimm,Erdem,Kirez,Türkiye,,2237,2607,master,international grandmaster,
Inner_x_Peace,,,,,2235,2280,master,master,University of Washington
WH6,,,,,2227,2227,master,master,NSFZ
Shigure1944,,,,,2226,2226,master,master,
allllekssssa,Aleksa,Plavšić,Serbia,Kragujevac,2223,2339,master,international master,
ConfidenceGainer,,,,,2221,2221,master,master,
Vax,Daniel,Grzegorzewski,Poland,,2220,2334,master,international master,Facebook
CHONP,,,,,2219,2219,master,master,Shanghai Jiao Tong University
pkq2006,,,China,Chengdu,2219,2219,master,master,Shanghai Jiao Tong University
Cauchy_Function,,,,,2218,2218,master,master,
SmallBoy,Askhat,Zhalgasov,Kazakhstan,Almaty,2212,2462,master,grandmaster,
lqybzx,Yifei,Ouyang,China,Nanjing,2212,2214,master,master,Zhejiang University
TonySnark,Evgeniy,Artemov,Russia,Tyumen,2205,2440,master,grandmaster,Tyumen IU
azukun,,,Russia,,2203,2533,master,grandmaster,
RetiredAmrMahmoud,Amr,Mahmoud,Egypt,Alexandria,2201,2400,master,grandmaster,Google
dkflfkdeh,,,South Korea,Seoul,2201,2201,master,master,
randomuSir,,,,,2201,2201,master,master,
arknave,Arnav,Sastry,United States,Austin,2200,2325,master,international master,University of Texas at Austin
rausen,,,China,Shanghai,2200,2200,master,master,Shanghai High School
pps789,Sanghyeok,Park,South Korea,Seoul,2197,2197,master,master,Seoul National University
Kniaz,Sergey,Kniazevskiy,Russia,Moscow,2196,2320,master,international master,Moscow State Pedagogical University
kondranin,Egor,Kondranin,Russia,Moscow,2192,2294,master,master,Yandex
iordache.bogdan,Bogdan,Iordache,Romania,Bucharest,2189,2189,master,master,University of Bucharest
mqhksf181,SiLin,Wang,China,Guangzhou,2189,2189,master,master,South China University of Technology
Starzxy,XingYu,Zhou,China,Nanjing,2178,2178,master,master,NSFZ
vovuh,Vladimir,Petrov,Russia,Moscow,2175,2175,master,master,Yandex
zzb111,,,,,2171,2171,master,master,
acka1357,HyunJeong,Kim,South Korea,Suwon,2170,2170,master,master,Ajou University
weiszago,,,Hungary,Budapest,2160,2189,master,master,Google
HYDROXIDE,Dongxiao,Yu,China,Guangzhou,2159,2159,master,master,
-Artistic_Fantasy,Tommy,Li,China,Nanjing,2157,2157,master,master,Nanjing Foreign Language School
chenrui9551,Rui,Chen,China,Chongqing,2153,2163,master,master,slyz
Chilli,Horace,He,United States,Foster City,2152,2152,master,master,Cornell University
SameerGulati,Sameer,Gulati,India,Delhi,2151,2322,master,international master,Google
den2204,,,,,2151,2322,master,international master,
trilis,Alexey,Trilis,Armenia,Yerevan,2151,2246,master,master,SPb Abstract University
KArs,Arseniy,Kolosov,Belarus,Minsk,2150,2150,master,master,Belarusian SU
Shinka,Xin,Huang,China,Changsha,2148,2148,master,master,Beihang University
yashar_sb_sb,yashar,shahi,Iran,Tehran,2147,2180,master,master,Open Source
Svyat,Svyatoslav,Starkov,,,2145,2350,master,international master,
Ancient_mage,Dmitry,Zdanovich,Belarus,Minsk,2142,2195,master,master,Belarusian SU
Contemplator311,Haoting,Wang,China,Suzhou,2133,2133,master,master,Nanjing University
Luqman,Luqman Arifin,Siswanto,Singapore,,2128,2149,master,master,Institut Teknologi Bandung
hieudz,,,Vietnam,Hanoi,2128,2128,master,master,HUS High School for Gifted Student
jsl422,,,China,Chengdu,2128,2182,master,master,Bytedance
niike0goood,,,China,Fuzhou,2124,2259,master,master,Affiliated High School of Fujian Normal University
Rxcso,Oscar,Vega,Peru,Callao,2120,2120,master,master,Pontificia Universidad Católica del Perú
tutu0038,,,,,2120,2120,master,master,
okura,,,Japan,,2114,2176,master,master,
harshil,HARSHIL,SHAH,Singapore,,2113,2156,master,master,Google
koyumeishi,,,Japan,,2110,2178,master,master,
Rotsor,Arseniy,Alekseyev,Kyrgyzstan,Bishkek,2109,2109,master,master,
xatiantian,,,China,Xi'an,2106,2106,master,master,
BENYAM1N,Benyamin,Bashari,Canada,Calgary,2104,2232,master,master,University of Calgary
mark03,,,Italy,,2104,2127,master,master,
Loriex,,,China,Changsha,2103,2103,master,master,HNSDFZ
x.bryanc,Bryan,Chen,United States,Cupertino,2102,2102,master,master,USACO
nezametdinov,Shaikhitdin,Nezametdinov,Kazakhstan,Zhezqazghan,2100,2159,master,master,Google
Visconte,Anastasia,Meleshchenko,,,2098,2098,candidate master,candidate master,Kyiv NU
Amirkasra,Amirkasra,Jalaldoust,Iran,Tehran,2095,2095,candidate master,candidate master,Allame Helli 3
touristv2,Error,500,Vietnam,Ho Chi Minh City,2090,2217,candidate master,master,PTNK
darkshadows,Lalit,Kundu,,,2089,2109,candidate master,master,Google
Sundar,,,India,,2084,2274,candidate master,master,Indian Institute of Technology Madras
dnvtmf,,,China,,2084,2252,candidate master,master,UESTC
thisislittleacc,,,China,,2081,2081,candidate master,candidate master,Sun Yat-Sen University
Mambacrose,,,China,Changsha,2078,2170,candidate master,master,Peking University
Viktor_Terziev,Viktor,Terziev,Bulgaria,Sofia,2078,2078,candidate master,candidate master,
SMAKH,Seyed Mohamad Amin,Khodaie,Iran,Tehran,2075,2104,candidate master,master,Sharif University of Technology
kzyKT,,,Japan,Tokyo,2075,2296,candidate master,master,
Ixia_,Weijia,Xu,China,Wuhan,2073,2073,candidate master,candidate master,
pokorski,Karol,Pokorski,Poland,Wrocław,2072,2197,candidate master,master,University of Wrocław
ParanoidAndroid,Andrew,Lee,,,2069,2069,candidate master,candidate master,HKUST
lucasmelo,Lucas,Melo,Brazil,Salvador,2063,2301,candidate master,international master,UNICAMP
Juniorandrade,Júnior,Andrade,Brazil,Pouso Alegre,2061,2061,candidate master,candidate master,Amazon
Silence_Walker,Keng,sang,China,Guangzhou,2061,2182,candidate master,master,South China University of Technology
victor_kzk,Victor,Kazak,Belarus,Mogilev,2061,2061,candidate master,candidate master,BSUIR
NotDeep94,,,China,Chongqing,2060,2060,candidate master,candidate master,CQUPT
njust_skt,,,China,,2060,2060,candidate master,candidate master,NJUST
lester,Stepan,Belousov,,,2056,2079,candidate master,candidate master,
mzhq,,,,,2050,2087,candidate master,candidate master,
FilipVesovic,Filip,Vesovic,Serbia,Belgrade,2049,2049,candidate master,candidate master,Mathematical Grammar School
ha1vanka,Ivan,Ganev,Bulgaria,Shumen,2048,2065,candidate master,candidate master,School AB
ovezre059,,,,,2048,2048,candidate master,candidate master,
DimonK,,,Russia,Saratov,2047,2184,candidate master,master,Saratov State U
hgminh,Minh,Hoang,Vietnam,Hanoi,2045,2045,candidate master,candidate master,
MisakaMisakaMisaka,Yiding,Cui,China,Beijing,2043,2135,candidate master,master,Beijing University of Posts and Telecommunications
sggutier,Germán,Gutiérrez,Mexico,Yuriria,2042,2042,candidate master,candidate master,ITSUR
shiva_r31,Shiva,Reddy,India,Hyderabad,2041,2041,candidate master,candidate master,IIIT Allahabad
Fujiwara_no_Mokou,Ball,Xiangfan,China,,2039,2057,candidate master,candidate master,Nanjing Foreign Language School
ho-jo-bo-ro-lo,Evan,Hossain,Bangladesh,Dhaka,2039,2039,candidate master,candidate master,Google
Mihai22e,Mihai,Enache,Romania,Târgovişte,2035,2035,candidate master,candidate master,University of Edinburgh
acerlawson,,,China,Shenzhen,2035,2035,candidate master,candidate master,UESTC
SpiritsUnite,,,Australia,,2032,2032,candidate master,candidate master,
mhy12345,Toby,Mao,China,Chengdu,2032,2111,candidate master,master,Chengdu No.7 High School
Uchiha_Madara,,,China,,2030,2146,candidate master,master,
EKGMA,Ehsan,Kafshdar Goharshadi,Iran,Mashhad,2022,2026,candidate master,candidate master,IST Austria
himanshujaju,,,,,2021,2030,candidate master,candidate master,
spiderbatman,Gigi,Pataraia,Georgia,Tbilisi,2021,2183,candidate master,master,Google
ppetter1025,,,Taiwan,Taipei,2019,2084,candidate master,candidate master,National Taiwan University
ivanilos,Ivan,Petrin,Brazil,São Paulo,2017,2161,candidate master,master,UNICAMP
mhadih,mohammad hadi,hojjat,Iran,Tehran,2015,2147,candidate master,master,University of Tehran
J.S.,,,Czechia,,2013,2035,candidate master,candidate master,
hwq1352249,,,China,Beijing,2012,2078,candidate master,candidate master,
StoneCold_,Anuj,Yadav,India,,2011,2098,candidate master,candidate master,"BITS, Pilani"
Crucian,,,Poland,,2008,2124,candidate master,master,University of Warsaw
kevinliu,Kevin,Liu,United States,,2007,2028,candidate master,candidate master,USACO
2609108028,,,China,Jincheng,2004,2052,candidate master,candidate master,
WYOCMWYH,,,,,2003,2266,candidate master,master,Higher School of Economics
Belgabad.,,,,,2002,2035,candidate master,candidate master,
Archazey,Baltatu,Andrei Mircea,Romania,Vaslui,2001,2075,candidate master,candidate master,University of Bucharest
m17,Man Mohan,Mishra,India,Mumbai,2001,2050,candidate master,candidate master,Media.net
FourYe,yi,xu,China,Shanghai,1994,1994,candidate master,candidate master,Shanghai University
aditya_kakarot,Aditya,Sharma,India,Allahabad,1994,1994,candidate master,candidate master,IIIT Allahabad
shanbei_drug_trafficker,,,,,1994,2049,candidate master,candidate master,
737566563,,,,,1992,1992,candidate master,candidate master,
Bubbler,Jason,Kwak,South Korea,,1992,1992,candidate master,candidate master,
nicolas.pe.92,,,,,1991,2011,candidate master,candidate master,
shortHorse,,,,,1991,2071,candidate master,candidate master,
UnknownNooby,,,,,1989,2102,candidate master,master,
khatribiru,Bir Bahadur,khatri,Bangladesh,Dhaka,1987,2039,candidate master,candidate master,Jahangirnagar University
xiangel,,,China,Yo Chau,1987,1987,candidate master,candidate master,
cristb,Cristi,Banu,Romania,Târgovişte,1986,2031,candidate master,candidate master,University Politehnica of Bucharest
lclan,li-cheng,lan,Taiwan,,1985,1985,candidate master,candidate master,National Chiao Tung University
myown1209,Junghan,Oh,South Korea,Busan,1984,1984,candidate master,candidate master,
DylanJiang,Dylan,JIANG,China,Hangzhou,1983,1991,candidate master,candidate master,Alibaba.Inc
albertnez,Albert,Martinez,Spain,Barcelona,1983,2045,candidate master,candidate master,Universitat Politècnica de Catalunya
numbertheorist17,,,,,1982,2112,candidate master,master,
I_love_Varechka,.,.,Belarus,Minsk,1981,2112,candidate master,master,Popovskaya OOH #1 Poltavskaya obl. Karlivka region
tonthatvinh,Vĩnh,Tôn Thất,Vietnam,Huế,1979,2003,candidate master,candidate master,Ho Chi Minh University of Science
vas.and.tor,Vasily,Toropov,Russia,Khabarovsk,1979,2160,candidate master,master,FESTU
IgorKoval,Igor,Kovalenko,Russia,Pskov,1978,2059,candidate master,candidate master,PskovSU
tau0,Nickolay,Sukhanov,United Kingdom,London,1978,2043,candidate master,candidate master,Facebook
DhunterAO,hunter,ao,China,Beijing,1977,2161,candidate master,master,Beihang University
domen111,Domen,Su,Taiwan,Taipei,1976,2022,candidate master,candidate master,National Taiwan U
AkshajK,Akshaj,Kadaveru,United States,Fairfax,1974,2288,candidate master,master,MIT
Sunar,Maxim,Kashichkin,Russia,Ulyanovsk,1974,1974,candidate master,candidate master,Ulyanovsk STU
111lll1l1l,,,,,1972,1972,candidate master,candidate master,
bluemmb,Mohammad,Eftekhari,Iran,Tabriz,1972,2020,candidate master,candidate master,Urmia University
kshj78,,,Kazakhstan,Aqtöbe,1972,2005,candidate master,candidate master,Aktobe KTL
siyavash,Siyavash,Najafzade,Canada,Toronto,1972,1972,candidate master,candidate master,Amirkabir University of Technology
lijijun12321,,,,,1971,1971,candidate master,candidate master,
meintoo,kush,khandelwal,India,Allahabad,1971,2001,candidate master,candidate master,"MNNIT, Allahabad"
HosseinYousefi,,,Germany,Munich,1970,2044,candidate master,candidate master,Google
OsamaFathy,Osama,Fathy,Egypt,Giza,1970,1970,candidate master,candidate master,FCI-Cairo university
Cozma_Tudor,Tudor,Cozma,Romania,Zalău,1969,1969,candidate master,candidate master,Babeș-Bolyai University
Div9851,,,Japan,,1969,1969,candidate master,candidate master,Tokyo University of Agriculture and Technology
20124485,JingYu,Liu,China,Chengdu,1968,1968,candidate master,candidate master,
dragonslayerx,Swapnil,Saxena,India,Allahabad,1968,1968,candidate master,candidate master,IIIT Allahabad
AlarinPerfect,Alexandr,Larin,Russia,Orenburg,1967,2103,candidate master,master,
jianlonglee,,,,,1967,1967,candidate master,candidate master,
jasperH,Jasper,Hugunin,United States,,1965,2117,candidate master,master,University of Washington
nightfury1204,Md.Nure Alam,Nahid,Bangladesh,Comilla,1964,2116,candidate master,master,Chittagong University of Eng and Tech
Adhambek,Adham,Toshkanov,Uzbekistan,Tashkent,1963,1963,candidate master,candidate master,Green White Solutions
tomasf,Tomas,Fonseca,Brazil,São Carlos,1960,1960,candidate master,candidate master,University of São Paulo
w0w,,,,,1960,1960,candidate master,candidate master,
Scentini,Rosica,Dejanovska,North Macedonia,,1958,1958,candidate master,candidate master,Faculty of Computer Science and Engineering
abistrigova,Anastasiya,Bistrigova,Uzbekistan,Tashkent,1958,2181,candidate master,master,
yeziqing10,,,,,1958,2066,candidate master,candidate master,Sun Yat-Sen University
Norrius,,,,,1955,1994,candidate master,candidate master,Moscow IPT
iSlava,Viacheslav,Ocheretnyi,Ukraine,Kyiv,1955,2056,candidate master,candidate master,Kyiv NU
visitorIKC,,,Taiwan,Tainan City,1955,1955,candidate master,candidate master,National Tainan First Senior High School
mayuntao,m,yt,China,Wuxi,1952,2034,candidate master,candidate master,Nanjing University of Science and Technology
wmx16835,Graphene,Richards,China,Changchun,1951,2021,candidate master,candidate master,Jilin University
0222_,,,China,Xi'an,1950,1950,candidate master,candidate master,xjtu
Denyhoof,,,Russia,Moscow,1949,1949,candidate master,candidate master,Moscow State University
Gonnawin,,,,,1949,1949,candidate master,candidate master,
catfish,,,China,,1949,1949,candidate master,candidate master,
galloska,Filiberto,Fuentes Hernandez,Mexico,Mexico City,1949,2019,candidate master,candidate master,
9mmlitswe,9mm,,Taiwan,Taipei,1947,2040,candidate master,candidate master,DLConf.
yuts,Tianshu,Yu,China,Qingdao,1945,2042,candidate master,candidate master,Beihang University
baobaopangzi88,Handsome,Yaoge,China,Shanghai,1944,2032,candidate master,candidate master,Shanghai University
skyxuan,Yexuan,Shi,China,Beijing,1944,1944,candidate master,candidate master,Beihang University
huhanwen,Hanwen,Hu,China,Ningbo,1943,2049,candidate master,candidate master,Zhenhai High School
ivanovak,,,,,1943,1943,candidate master,candidate master,
Fry_guest,,,,,1941,2042,candidate master,candidate master,
anthonyhkf,,,,,1941,2118,candidate master,master,
squee_spoon,lang,yuan,China,Nanning,1941,2058,candidate master,candidate master,
Al2K,Oleksandr,Kushnir,Ukraine,,1940,2035,candidate master,candidate master,Lviv NU
dinarisio,Dinar,Gainitdinov,Russia,Kazan’,1940,2058,candidate master,candidate master,Kazan FU
mike_live,Mikhail,Krivonosov,Russia,Nizhny Novgorod,1940,2149,candidate master,master,Nizhny Novgorod SU
Ironcircle,,,China,Hangzhou,1939,1939,candidate master,candidate master,
Messi,Yeskendir,Sultanov,Kazakhstan,Almaty,1938,1992,candidate master,candidate master,Fizmat Almaty
TONYTRAN,TUNG,TRAN,Vietnam,Hưng Yên,1938,2120,candidate master,master,THPT CHUYÊN HƯNG YÊN
cjldl,,,China,Changsha,1937,1988,candidate master,candidate master,
og.kostya,,,,,1937,2059,candidate master,candidate master,
qscqesze_1,Jun,Qing,China,Chengdu,1937,1937,candidate master,candidate master,UESTC
Jeannette,,,Russia,Moscow,1936,1936,candidate master,candidate master,
l1n4r,,,Russia,Ulyanovsk,1936,1936,candidate master,candidate master,Ulyanovsk SU
nlbao,,,Vietnam,Ho Chi Minh City,1933,1933,candidate master,candidate master,
gagagapapa,,,,,1932,1932,candidate master,candidate master,
hiwang123,Hsin-Yi,Wang,Taiwan,Taipei,1931,2063,candidate master,candidate master,
muratakburak,Mehmet Murat,Akburak,Türkiye,Ankara,1931,2017,candidate master,candidate master,TOBB ETU
silly_girl,,,China,Nanjing,1930,1930,candidate master,candidate master,Nanjing Foreign Language School
bigmingod,,,China,Changsha,1929,2096,candidate master,candidate master,The F.M.S in Changsha
kunpeng,,,China,Fuzhou,1929,1959,candidate master,candidate master,Fuzhou No.3 High School
totoroXD,,,Taiwan,Taipei,1929,2024,candidate master,candidate master,National Tsing Hua University
DaibaNana,Recursion,Sheep,China,Beijing,1928,2008,candidate master,candidate master,Tsinghua University
tarang1610,Tarang,Patel,India,Gandhinagar,1928,1928,candidate master,candidate master,DA-IICT
AutomationBF,,,,,1924,1924,candidate master,candidate master,
bsnipers,,,Taiwan,,1923,2196,candidate master,master,National Taiwan U
